loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/rule_reward/mean,rewards/rule_reward/std,reward,reward_std,frac_reward_zero_std,kl,entropy,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/high_mean,clip_ratio/high_max,clip_ratio/region_mean,hint_ce/loss,hint_ce/token_count,epoch,global_step,hint_ce_loss_coef,grad_acc,weighted_hint_ce_loss,estimated_rl_base_loss,hint_ce_fraction,rl_base_fraction
0.0299,3.1329963207244873,8.718112463998663e-06,97234080.0,3.921875,3.0,5.0,0.0,3.921875,3.0,5.0,0.2021484375,0.4017985761165619,0.2021484375,0.2523675560951233,0.1875,25.73568296432495,1.7981062829494476,0.0,0.0,0.0,0.0,0.0,4.217344880104065,276.0,0.51,853,0.001,4,0.0010543362200260162,0.028845663779973982,0.035262080937324955,0.964737919062675
0.0255,3.3587734699249268,8.714855171438791e-06,97351968.0,4.046875,3.0,5.0,0.0,4.046875,3.0,5.0,0.16796875,0.3740212023258209,0.16796875,0.23587924242019653,0.1875,21.225416660308838,1.8843941390514374,0.0,0.0,0.0,0.0,0.0,4.15951144695282,244.0,0.51,854,0.001,4,0.001039877861738205,0.02446012213826179,0.04077952398973353,0.9592204760102664
0.0099,3.01204776763916,8.711594355877064e-06,97459936.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.103515625,0.3047800064086914,0.103515625,0.2610641419887543,0.109375,5.764510273933411,1.7540147304534912,0.0,0.0,0.0,0.0,0.0,4.14754593372345,240.0,0.51,855,0.001,4,0.0010368864834308625,0.008863113516569139,0.10473600842735983,0.8952639915726402
0.0161,2.7063512802124023,8.708330020405892e-06,97587552.0,3.984375,2.0,5.0,0.0,3.984375,2.0,5.0,0.16015625,0.36693012714385986,0.16015625,0.2225039303302765,0.234375,12.223326444625854,1.7481597363948822,0.0,0.0,0.0,0.0,0.0,3.786164939403534,260.0,0.51,856,0.001,4,0.0009465412348508835,0.015153458765149116,0.058791381046638724,0.9412086189533613
0.025,2.70330810546875,8.705062168121027e-06,97693504.0,4.078125,3.0,5.0,0.0,4.078125,3.0,5.0,0.1669921875,0.37315112352371216,0.1669921875,0.25754421949386597,0.140625,20.629315853118896,1.6644172072410583,0.0,0.0,0.0,0.0,0.0,4.337109565734863,236.0,0.52,857,0.001,4,0.0010842773914337158,0.023915722608566285,0.043371095657348625,0.9566289043426514
0.0218,3.7110581398010254,8.701790802121552e-06,97800848.0,3.75,3.0,5.0,0.0,3.75,3.0,5.0,0.1884765625,0.3912833631038666,0.1884765625,0.2525389790534973,0.1875,17.722534656524658,1.9114630222320557,0.0,0.0,0.0,0.0,0.0,4.038725674152374,320.0,0.52,858,0.001,4,0.0010096814185380936,0.020790318581461905,0.04631566140082998,0.95368433859917
0.0263,3.375777006149292,8.698515925509883e-06,97906848.0,3.875,3.0,5.0,0.0,3.875,3.0,5.0,0.16015625,0.36693012714385986,0.16015625,0.27336543798446655,0.09375,22.31463098526001,1.846388041973114,0.0,0.0,0.0,0.0,0.0,3.7992143034934998,288.0,0.52,859,0.001,4,0.000949803575873375,0.025350196424126625,0.03611420440583175,0.9638857955941682
0.0173,3.9410414695739746,8.695237541391766e-06,98016608.0,3.8125,2.0,5.0,0.0,3.8125,2.0,5.0,0.1484375,0.3557068705558777,0.1484375,0.2639860510826111,0.15625,13.212767601013184,1.8000734746456146,0.0,0.0,0.0,0.0,0.0,4.175069451332092,304.0,0.52,860,0.001,4,0.001043767362833023,0.016256232637166978,0.060333373574163185,0.9396666264258369
0.0184,2.4387621879577637,8.691955652876275e-06,98133680.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.1240234375,0.3297693431377411,0.1240234375,0.23117133975028992,0.15625,14.59778356552124,1.6985265910625458,0.0,0.0,0.0,0.0,0.0,3.637799561023712,256.0,0.52,861,0.001,4,0.0009094498902559281,0.017490550109744072,0.04942662447043088,0.9505733755295691
0.0215,2.8180596828460693,8.688670263075802e-06,98259792.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.1337890625,0.3405918776988983,0.1337890625,0.22837281227111816,0.171875,17.45479655265808,1.7738345265388489,0.0,0.0,0.0,0.0,0.0,3.744883716106415,256.0,0.52,862,0.001,4,0.0009362209290266037,0.020563779070973395,0.04354515948960948,0.9564548405103905
0.0566,13.659534454345703,8.685381375106067e-06,98375632.0,3.984375,3.0,5.0,0.0,3.984375,3.0,5.0,0.1552734375,0.36234211921691895,0.1552734375,0.2378801852464676,0.203125,56.47832489013672,1.8120137751102448,0.0,0.0,0.0,0.0,0.0,4.54292106628418,260.0,0.52,863,0.001,4,0.001135730266571045,0.05546426973342895,0.02006590576980645,0.9799340942301935
0.0234,3.0212619304656982,8.682088992086101e-06,98499488.0,3.84375,3.0,5.0,0.0,3.84375,3.0,5.0,0.14453125,0.3517994284629822,0.14453125,0.2523736357688904,0.1875,20.204648971557617,1.7779144048690796,0.0,0.0,0.0,0.0,0.0,3.4644330739974976,296.0,0.52,864,0.001,4,0.0008661082684993744,0.022533891731500628,0.037013173867494635,0.9629868261325054
0.0271,5.802676200866699,8.678793117138256e-06,98629216.0,3.859375,3.0,5.0,0.0,3.859375,3.0,5.0,0.154296875,0.36140960454940796,0.154296875,0.25997689366340637,0.15625,22.85346508026123,1.8948380947113037,0.0,0.0,0.0,0.0,0.0,4.1170138120651245,292.0,0.52,865,0.001,4,0.0010292534530162811,0.026070746546983718,0.03797983221462292,0.962020167785377
0.0286,3.2344706058502197,8.675493753388187e-06,98742608.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.1142578125,0.31827959418296814,0.1142578125,0.2414402961730957,0.171875,24.720373153686523,1.785435974597931,0.0,0.0,0.0,0.0,0.0,3.7506407499313354,240.0,0.52,866,0.001,4,0.0009376601874828339,0.027662339812517166,0.03278532124065853,0.9672146787593414
0.0241,4.205216884613037,8.672190903964865e-06,98873680.0,3.65625,2.0,5.0,0.0,3.65625,2.0,5.0,0.197265625,0.3981289863586426,0.197265625,0.24648158252239227,0.234375,20.168421268463135,1.9969466626644135,0.0,0.0,0.0,0.0,0.0,4.08454430103302,344.0,0.52,867,0.001,4,0.001021136075258255,0.023078863924741747,0.04237079150449191,0.9576292084955081
0.0286,3.1875061988830566,8.668884572000564e-06,98970704.0,4.09375,3.0,5.0,0.0,4.09375,3.0,5.0,0.1650390625,0.3713971972465515,0.1650390625,0.2588556110858917,0.140625,24.206945419311523,1.7750727534294128,0.0,0.0,0.0,0.0,0.0,4.400953769683838,232.0,0.52,868,0.001,4,0.0011002384424209596,0.02749976155757904,0.03846987560912446,0.9615301243908755
0.0584,25.326946258544922,8.665574760630861e-06,99078000.0,4.015625,3.0,5.0,0.0,4.015625,3.0,5.0,0.16015625,0.36693012714385986,0.16015625,0.22056415677070618,0.234375,54.850345611572266,1.7887934446334839,0.0,0.0,0.0,0.0,0.0,4.4500203132629395,252.0,0.52,869,0.001,4,0.001112505078315735,0.057287494921684265,0.01904974449170779,0.9809502555082922
0.0471,13.185279846191406,8.662261472994633e-06,99212144.0,3.90625,3.0,5.0,0.0,3.90625,3.0,5.0,0.1826171875,0.3865411579608917,0.1826171875,0.22372135519981384,0.25,42.52892732620239,1.8131210505962372,0.0,0.0,0.0,0.0,0.0,4.055984258651733,280.0,0.52,870,0.001,4,0.0010139960646629333,0.04608600393533707,0.0215285788675782,0.9784714211324218
0.0218,4.2423601150512695,8.65894471223405e-06,99310112.0,3.84375,3.0,5.0,0.0,3.84375,3.0,5.0,0.2109375,0.40817347168922424,0.2109375,0.22984763979911804,0.21875,17.919034481048584,1.796525925397873,0.0,0.0,0.0,0.0,0.0,4.1358500719070435,296.0,0.52,871,0.001,4,0.001033962517976761,0.02076603748202324,0.04742947330168628,0.9525705266983137
0.0208,3.4154505729675293,8.655624481494584e-06,99426224.0,3.8125,2.0,5.0,0.0,3.8125,2.0,5.0,0.1884765625,0.3912833631038666,0.1884765625,0.2588118314743042,0.1875,16.840224027633667,1.8398569226264954,0.0,0.0,0.0,0.0,0.0,4.08165568113327,304.0,0.52,872,0.001,4,0.0010204139202833176,0.019779586079716683,0.04905836155208258,0.9509416384479175
0.0185,2.9905638694763184,8.65230078392499e-06,99549952.0,4.0,2.0,5.0,0.0,4.0,2.0,5.0,0.1123046875,0.3158952295780182,0.1123046875,0.24853651225566864,0.15625,15.136651992797852,1.9151889085769653,0.0,0.0,0.0,0.0,0.0,3.604982376098633,256.0,0.52,873,0.001,4,0.0009012455940246582,0.01759875440597534,0.04871597805538693,0.9512840219446131
0.0688,9.914592742919922,8.648973622677312e-06,99663584.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.138671875,0.3457726836204529,0.138671875,0.24000555276870728,0.171875,65.15500736236572,1.898429423570633,0.0,0.0,0.0,0.0,0.0,4.6704888343811035,256.0,0.53,874,0.001,4,0.001167622208595276,0.06763237779140473,0.01697125303190808,0.983028746968092
0.0379,4.029563903808594,8.645643000906883e-06,99767040.0,3.8125,2.0,5.0,0.0,3.8125,2.0,5.0,0.1728515625,0.3783036470413208,0.1728515625,0.26806584000587463,0.171875,33.802913188934326,1.9874538779258728,0.0,0.0,0.0,0.0,0.0,3.8203794956207275,304.0,0.53,875,0.001,4,0.0009550948739051819,0.03694490512609482,0.02520039245132406,0.974799607548676
0.0214,2.7898733615875244,8.642308921772313e-06,99875040.0,3.9375,3.0,5.0,0.0,3.9375,3.0,5.0,0.1328125,0.3395377993583679,0.1328125,0.2439221441745758,0.15625,17.679150581359863,1.872440755367279,0.0,0.0,0.0,0.0,0.0,3.9073062539100647,272.0,0.53,876,0.001,4,0.0009768265634775162,0.020423173436522484,0.0456461010970802,0.9543538989029199
0.0226,3.124429702758789,8.638971388435495e-06,99979408.0,4.0,2.0,5.0,0.0,4.0,2.0,5.0,0.1640625,0.3705132305622101,0.1640625,0.25160205364227295,0.15625,18.883142471313477,1.7984501719474792,0.0,0.0,0.0,0.0,0.0,4.161888957023621,256.0,0.53,877,0.001,4,0.0010404722392559052,0.021559527760744095,0.04603859465734094,0.9539614053426592
0.0137,2.7967686653137207,8.635630404061595e-06,100095888.0,3.96875,2.0,5.0,0.0,3.96875,2.0,5.0,0.1552734375,0.36234211921691895,0.1552734375,0.22129546105861664,0.25,10.281900405883789,1.7687042951583862,0.0,0.0,0.0,0.0,0.0,3.3526602387428284,264.0,0.53,878,0.001,4,0.0008381650596857071,0.012861834940314293,0.06117993136392023,0.9388200686360797
3.1693,1731.318115234375,8.632285971819052e-06,100207920.0,3.828125,3.0,5.0,0.0,3.828125,3.0,5.0,0.166015625,0.3722764849662781,0.166015625,0.2474757581949234,0.1875,3182.405029296875,1.7569735646247864,0.0,0.0,0.0,0.0,0.0,3.814044713973999,300.0,0.53,879,0.001,4,0.0009535111784934998,3.1683464888215065,0.0003008586055259836,0.9996991413944741
0.0239,3.234476327896118,8.628938094879576e-06,100328640.0,4.015625,3.0,5.0,0.0,4.015625,3.0,5.0,0.181640625,0.38573646545410156,0.181640625,0.24281422793865204,0.203125,19.34591770172119,1.8140189051628113,0.0,0.0,0.0,0.0,0.0,3.926638662815094,252.0,0.53,880,0.001,4,0.0009816596657037735,0.02291834033429623,0.04107362618007421,0.9589263738199258
0.0127,2.8558640480041504,8.625586776418142e-06,100444928.0,3.90625,3.0,5.0,0.0,3.90625,3.0,5.0,0.181640625,0.38573646545410156,0.181640625,0.23695781826972961,0.21875,9.290865182876587,1.7793382406234741,0.0,0.0,0.0,0.0,0.0,3.751672089099884,280.0,0.53,881,0.001,4,0.0009379180222749711,0.011762081977725028,0.07385181277755679,0.9261481872224432
0.0226,3.548367738723755,8.622232019612993e-06,100558736.0,4.015625,2.0,5.0,0.0,4.015625,2.0,5.0,0.14453125,0.3517994284629822,0.14453125,0.24286743998527527,0.1875,18.70008420944214,1.8394009470939636,0.0,0.0,0.0,0.0,0.0,3.9217193126678467,252.0,0.53,882,0.001,4,0.0009804298281669618,0.02161957017183304,0.04338185080384787,0.9566181491961522
0.0196,3.4250171184539795,8.618873827645626e-06,100668112.0,3.75,2.0,5.0,0.0,3.75,2.0,5.0,0.201171875,0.40107211470603943,0.201171875,0.26129770278930664,0.1875,15.4618239402771,2.0530437231063843,0.0,0.0,0.0,0.0,0.0,4.1155794858932495,320.0,0.53,883,0.001,4,0.0010288948714733124,0.018571105128526687,0.052494636299658795,0.9475053637003412
0.0155,3.290057420730591,8.615512203700802e-06,100785552.0,3.796875,2.0,5.0,0.0,3.796875,2.0,5.0,0.2041015625,0.40324050188064575,0.2041015625,0.2533053755760193,0.1875,11.719045162200928,2.0149526596069336,0.0,0.0,0.0,0.0,0.0,4.106258153915405,308.0,0.53,884,0.001,4,0.0010265645384788513,0.01447343546152115,0.06622997022444202,0.933770029775558
0.0263,3.354743003845215,8.612147150966535e-06,100904816.0,3.921875,3.0,5.0,0.0,3.921875,3.0,5.0,0.1640625,0.3705132305622101,0.1640625,0.24938201904296875,0.15625,22.23667860031128,1.9901664853096008,0.0,0.0,0.0,0.0,0.0,3.9112609028816223,276.0,0.53,885,0.001,4,0.0009778152257204056,0.025322184774279596,0.03717928614906485,0.9628207138509352
0.0141,2.8534510135650635,8.608778672634086e-06,101021200.0,3.859375,2.0,5.0,0.0,3.859375,2.0,5.0,0.125,0.3308805227279663,0.125,0.22684304416179657,0.203125,10.268428802490234,1.97975754737854,0.0,0.0,0.0,0.0,0.0,3.9439141750335693,292.0,0.53,886,0.001,4,0.0009859785437583922,0.013114021456241607,0.06992755629492144,0.9300724437050786
0.4274,226.21420288085938,8.605406771897971e-06,101141840.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.1376953125,0.34474828839302063,0.1376953125,0.24741624295711517,0.203125,418.9206314086914,1.9025788307189941,0.0,0.0,0.0,0.0,0.0,4.04162859916687,264.0,0.53,887,0.001,4,0.0010104071497917175,0.4263895928502083,0.00236407849740692,0.9976359215025931
0.0128,2.807583808898926,8.60203145195595e-06,101242992.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.138671875,0.3457726836204529,0.138671875,0.2212635576725006,0.234375,9.32106065750122,1.8601497411727905,0.0,0.0,0.0,0.0,0.0,3.6446261405944824,264.0,0.53,888,0.001,4,0.0009111565351486206,0.01188884346485138,0.07118410430848598,0.9288158956915139
0.0287,3.15938138961792,8.598652716009024e-06,101351392.0,3.9375,2.0,5.0,0.0,3.9375,2.0,5.0,0.134765625,0.341639906167984,0.134765625,0.2553885281085968,0.15625,24.882773876190186,2.003136694431305,0.0,0.0,0.0,0.0,0.0,4.184179425239563,272.0,0.53,889,0.001,4,0.0010460448563098907,0.02765395514369011,0.03644755596898574,0.9635524440310143
0.0262,3.20797061920166,8.595270567261434e-06,101462048.0,3.921875,3.0,5.0,0.0,3.921875,3.0,5.0,0.1474609375,0.3547380566596985,0.1474609375,0.26055341958999634,0.1875,21.947897911071777,1.9434055089950562,0.0,0.0,0.0,0.0,0.0,4.366390824317932,276.0,0.54,890,0.001,4,0.001091597706079483,0.02510840229392052,0.04166403458318637,0.9583359654168137
0.1186,28.93659210205078,8.59188500892066e-06,101570304.0,3.875,2.0,5.0,0.0,3.875,2.0,5.0,0.1669921875,0.37315112352371216,0.1669921875,0.25116801261901855,0.15625,113.91872787475586,2.005628764629364,0.0,0.0,0.0,0.0,0.0,3.8590558767318726,288.0,0.54,891,0.001,4,0.0009647639691829681,0.11763523603081703,0.008134603450109345,0.9918653965498907
0.0223,2.642589807510376,8.588496044197412e-06,101683872.0,3.90625,3.0,5.0,0.0,3.90625,3.0,5.0,0.123046875,0.3286515176296234,0.123046875,0.23004697263240814,0.1875,18.30786418914795,1.9888552129268646,0.0,0.0,0.0,0.0,0.0,4.266507625579834,280.0,0.54,892,0.001,4,0.0010666269063949584,0.02123337309360504,0.04783080297735239,0.9521691970226476
0.0447,8.454808235168457,8.58510367630563e-06,101809664.0,4.078125,3.0,5.0,0.0,4.078125,3.0,5.0,0.1435546875,0.3508089482784271,0.1435546875,0.24237525463104248,0.1875,41.62758541107178,1.9178943634033203,0.0,0.0,0.0,0.0,0.0,4.285510063171387,236.0,0.54,893,0.001,4,0.0010713775157928467,0.04362862248420715,0.023968177087088295,0.9760318229129118
0.0262,3.19809889793396,8.581707908462487e-06,101927728.0,4.0625,2.0,5.0,0.0,4.0625,2.0,5.0,0.1513671875,0.3585815727710724,0.1513671875,0.22380569577217102,0.25,22.62614631652832,1.927350103855133,0.0,0.0,0.0,0.0,0.0,4.191471099853516,240.0,0.54,894,0.001,4,0.001047867774963379,0.025152132225036622,0.03999495324287706,0.960005046757123
0.0224,3.462263822555542,8.578308743888376e-06,102041680.0,4.03125,3.0,5.0,0.0,4.03125,3.0,5.0,0.1533203125,0.36047205328941345,0.1533203125,0.22966544330120087,0.21875,18.337113857269287,1.9813109338283539,0.0,0.0,0.0,0.0,0.0,3.799985706806183,248.0,0.54,895,0.001,4,0.0009499964267015458,0.021450003573298453,0.042410554763461866,0.9575894452365381
0.0198,2.503997802734375,8.57490618580691e-06,102153536.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.236328125,0.4250335991382599,0.236328125,0.18949687480926514,0.3125,15.617443561553955,2.145394206047058,0.0,0.0,0.0,0.0,0.0,3.996204376220703,256.0,0.54,896,0.001,4,0.000999051094055176,0.018800948905944824,0.05045712596238262,0.9495428740376173
0.0276,3.236834764480591,8.571500237444925e-06,102259824.0,3.921875,3.0,5.0,0.0,3.921875,3.0,5.0,0.1748046875,0.3799855411052704,0.1748046875,0.23171433806419373,0.234375,23.06079912185669,2.0807451009750366,0.0,0.0,0.0,0.0,0.0,4.278394103050232,276.0,0.54,897,0.001,4,0.001069598525762558,0.026530401474237443,0.03875356977400572,0.9612464302259943
0.0208,2.761192798614502,8.568090902032468e-06,102371952.0,4.109375,3.0,5.0,0.0,4.109375,3.0,5.0,0.130859375,0.3374112844467163,0.130859375,0.2472788691520691,0.171875,16.650053024291992,1.9425491690635681,0.0,0.0,0.0,0.0,0.0,4.0462606549263,228.0,0.54,898,0.001,4,0.001011565163731575,0.019788434836268423,0.04863294056401803,0.9513670594359819
0.0287,3.1712019443511963,8.5646781828028e-06,102487376.0,4.109375,3.0,5.0,0.0,4.109375,3.0,5.0,0.1357421875,0.34268197417259216,0.1357421875,0.2688710391521454,0.09375,24.746647834777832,1.9659208357334137,0.0,0.0,0.0,0.0,0.0,3.7175026535987854,228.0,0.54,899,0.001,4,0.0009293756633996964,0.027770624336600304,0.03238242729615667,0.9676175727038433
0.0329,3.9579408168792725,8.561262082992388e-06,102615200.0,3.9375,3.0,5.0,0.0,3.9375,3.0,5.0,0.1181640625,0.3229600191116333,0.1181640625,0.24255186319351196,0.1875,28.126515865325928,1.9986270070075989,0.0,0.0,0.0,0.0,0.0,3.9590667486190796,272.0,0.54,900,0.001,4,0.00098976668715477,0.03191023331284523,0.03008409383449149,0.9699159061655086
0.0219,3.0809383392333984,8.557842605840913e-06,102719872.0,3.984375,3.0,5.0,0.0,3.984375,3.0,5.0,0.1513671875,0.3585815727710724,0.1513671875,0.25615331530570984,0.15625,17.565963745117188,1.8360856473445892,0.0,0.0,0.0,0.0,0.0,4.197168588638306,260.0,0.54,901,0.001,4,0.0010492921471595765,0.020850707852840423,0.04791288343194413,0.9520871165680559
0.0182,2.2187767028808594,8.554419754591249e-06,102832432.0,4.15625,3.0,5.0,0.0,4.15625,3.0,5.0,0.140625,0.34780415892601013,0.140625,0.22857648134231567,0.1875,14.190988540649414,1.89666086435318,0.0,0.0,0.0,0.0,0.0,4.037163496017456,216.0,0.54,902,0.001,4,0.001009290874004364,0.017190709125995636,0.05545554252771231,0.9445444574722877
0.034,5.3929619789123535,8.550993532489477e-06,102945328.0,3.796875,3.0,5.0,0.0,3.796875,3.0,5.0,0.2041015625,0.40324050188064575,0.2041015625,0.25669974088668823,0.1875,29.936564445495605,1.8722603023052216,0.0,0.0,0.0,0.0,0.0,3.849908232688904,308.0,0.54,903,0.001,4,0.0009624770581722259,0.033037522941827775,0.02830814876977135,0.9716918512302286
0.0156,2.5224695205688477,8.547563942784872e-06,103045440.0,4.125,3.0,5.0,0.0,4.125,3.0,5.0,0.125,0.3308805227279663,0.125,0.23187750577926636,0.171875,11.462626218795776,1.8240507245063782,0.0,0.0,0.0,0.0,0.0,4.153786540031433,224.0,0.54,904,0.001,4,0.0010384466350078583,0.01456155336499214,0.06656709198768322,0.9334329080123167
0.0263,2.900693893432617,8.544130988729901e-06,103163056.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.12890625,0.33525988459587097,0.12890625,0.2468930184841156,0.15625,21.809001922607422,2.0659393668174744,0.0,0.0,0.0,0.0,0.0,4.446367502212524,240.0,0.54,905,0.001,4,0.0011115918755531312,0.02518840812444687,0.042265850781487875,0.9577341492185121
0.0443,12.10640811920166,8.540694673580225e-06,103276592.0,3.890625,3.0,5.0,0.0,3.890625,3.0,5.0,0.1708984375,0.3766041398048401,0.1708984375,0.21822550892829895,0.296875,40.4476318359375,1.8635206520557404,0.0,0.0,0.0,0.0,0.0,4.041560411453247,284.0,0.54,906,0.001,4,0.0010103901028633117,0.043289609897136684,0.022807902999171823,0.9771920970008281
0.0312,4.30706787109375,8.53725500059469e-06,103389856.0,3.875,3.0,5.0,0.0,3.875,3.0,5.0,0.1982421875,0.39887040853500366,0.1982421875,0.26244279742240906,0.171875,26.51119089126587,1.8936215341091156,0.0,0.0,0.0,0.0,0.0,4.257199048995972,288.0,0.55,907,0.001,4,0.001064299762248993,0.030135700237751004,0.03411217186695491,0.9658878281330451
0.0193,3.059821605682373,8.53381197303533e-06,103494656.0,3.984375,3.0,5.0,0.0,3.984375,3.0,5.0,0.1494140625,0.3566703498363495,0.1494140625,0.23090189695358276,0.234375,15.964799642562866,1.9479722380638123,0.0,0.0,0.0,0.0,0.0,3.6592794060707092,260.0,0.55,908,0.001,4,0.0009148198515176773,0.018385180148482325,0.0473999923066154,0.9526000076933846
0.0308,3.945302963256836,8.530365594167358e-06,103601872.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.146484375,0.3537639379501343,0.146484375,0.2624483108520508,0.15625,26.809802532196045,1.818632334470749,0.0,0.0,0.0,0.0,0.0,3.765130937099457,264.0,0.55,909,0.001,4,0.0009412827342748642,0.029858717265725136,0.03056112773619689,0.9694388722638031
0.0258,2.3797173500061035,8.52691586725916e-06,103706752.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.1689453125,0.374886691570282,0.1689453125,0.20017755031585693,0.296875,22.095862865447998,1.8725502490997314,0.0,0.0,0.0,0.0,0.0,4.047445714473724,240.0,0.55,910,0.001,4,0.001011861428618431,0.02478813857138157,0.03921943521776865,0.9607805647822313
0.0167,3.167940855026245,8.523462795582304e-06,103815136.0,3.890625,2.0,5.0,0.0,3.890625,2.0,5.0,0.1572265625,0.36419209837913513,0.1572265625,0.259929895401001,0.171875,12.66709280014038,1.9490675032138824,0.0,0.0,0.0,0.0,0.0,4.151183128356934,284.0,0.55,911,0.001,4,0.0010377957820892334,0.015662204217910765,0.06214346000534332,0.9378565399946566
0.0163,3.2068495750427246,8.520006382411531e-06,103924512.0,3.96875,2.0,5.0,0.0,3.96875,2.0,5.0,0.171875,0.37745609879493713,0.171875,0.21431808173656464,0.25,11.8704252243042,1.773308128118515,0.0,0.0,0.0,0.0,0.0,4.295355916023254,264.0,0.55,912,0.001,4,0.0010738389790058136,0.015226161020994184,0.06587969196354686,0.9341203080364531
0.0171,2.8817827701568604,8.516546631024746e-06,104032880.0,3.84375,3.0,5.0,0.0,3.84375,3.0,5.0,0.2177734375,0.41293424367904663,0.2177734375,0.2372443675994873,0.21875,12.833502769470215,1.8038165271282196,0.0,0.0,0.0,0.0,0.0,4.271718621253967,296.0,0.55,913,0.001,4,0.0010679296553134919,0.016032070344686507,0.06245202662651999,0.93754797337348
0.0166,2.690246343612671,8.513083544703022e-06,104151312.0,4.046875,3.0,5.0,0.0,4.046875,3.0,5.0,0.1123046875,0.3158952295780182,0.1123046875,0.24072568118572235,0.203125,12.54318618774414,1.7082811892032623,0.0,0.0,0.0,0.0,0.0,4.169847667217255,244.0,0.55,914,0.001,4,0.0010424619168043136,0.015557538083195686,0.06279891065086227,0.9372010893491377
0.025,3.0512118339538574,8.509617126730597e-06,104265408.0,3.9375,3.0,5.0,0.0,3.9375,3.0,5.0,0.201171875,0.40107211470603943,0.201171875,0.246993750333786,0.203125,21.209107398986816,1.7567528188228607,0.0,0.0,0.0,0.0,0.0,3.6638792753219604,272.0,0.55,915,0.001,4,0.0009159698188304902,0.024084030181169513,0.0366387927532196,0.9633612072467804
0.0258,3.7055904865264893,8.506147380394861e-06,104392512.0,3.875,3.0,5.0,0.0,3.875,3.0,5.0,0.146484375,0.3537639379501343,0.146484375,0.28865179419517517,0.109375,21.214691638946533,1.8270233869552612,0.0,0.0,0.0,0.0,0.0,4.2418951988220215,288.0,0.55,916,0.001,4,0.0010604737997055053,0.024739526200294494,0.041103635647500206,0.9588963643524998
0.0203,2.7596075534820557,8.50267430898637e-06,104510352.0,3.984375,2.0,5.0,0.0,3.984375,2.0,5.0,0.1669921875,0.37315112352371216,0.1669921875,0.20384158194065094,0.34375,16.035571336746216,1.8899045288562775,0.0,0.0,0.0,0.0,0.0,3.8344005346298218,260.0,0.55,917,0.001,4,0.0009586001336574554,0.01934139986634254,0.0472216814609584,0.9527783185390415
0.0361,2.916133403778076,8.499197915798827e-06,104621632.0,3.921875,3.0,5.0,0.0,3.921875,3.0,5.0,0.1953125,0.3966347873210907,0.1953125,0.2493405044078827,0.1875,31.57233953475952,1.9546523988246918,0.0,0.0,0.0,0.0,0.0,4.113929390907288,276.0,0.55,918,0.001,4,0.001028482347726822,0.035071517652273176,0.028489815726504764,0.9715101842734952
0.0696,14.319364547729492,8.495718204129089e-06,104733248.0,3.984375,2.0,5.0,0.0,3.984375,2.0,5.0,0.2138671875,0.4102345108985901,0.2138671875,0.21627524495124817,0.3125,65.27625751495361,1.8110626935958862,0.0,0.0,0.0,0.0,0.0,4.059637129306793,260.0,0.55,919,0.001,4,0.0010149092823266983,0.0685850907176733,0.014582029918487045,0.985417970081513
0.0164,2.4482052326202393,8.492235177277156e-06,104832256.0,4.078125,3.0,5.0,0.0,4.078125,3.0,5.0,0.1279296875,0.3341747224330902,0.1279296875,0.24521014094352722,0.140625,12.302926301956177,1.760785162448883,0.0,0.0,0.0,0.0,0.0,4.065415620803833,236.0,0.55,920,0.001,4,0.0010163539052009582,0.015383646094799043,0.0619727990976194,0.9380272009023806
0.0211,2.935795307159424,8.488748838546175e-06,104959488.0,4.03125,3.0,5.0,0.0,4.03125,3.0,5.0,0.1328125,0.3395377993583679,0.1328125,0.23048345744609833,0.203125,16.642126321792603,1.6809791326522827,0.0,0.0,0.0,0.0,0.0,4.588783264160156,248.0,0.55,921,0.001,4,0.001147195816040039,0.019952804183959963,0.05436946995450422,0.9456305300454958
0.0178,2.8105783462524414,8.485259191242434e-06,105068848.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.1689453125,0.374886691570282,0.1689453125,0.2362123429775238,0.1875,13.71401858329773,1.7900352478027344,0.0,0.0,0.0,0.0,0.0,3.9962145686149597,264.0,0.55,922,0.001,4,0.0009990536421537399,0.01680094635784626,0.05612660910976067,0.9438733908902394
