loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/rule_reward/mean,rewards/rule_reward/std,reward,reward_std,frac_reward_zero_std,kl,entropy,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/high_mean,clip_ratio/high_max,clip_ratio/region_mean,loss/rl_base,hint_ce/loss,hint_ce/token_count,loss/hint_ce_weighted,epoch,global_step,hint_ce_loss_coef,grad_acc,weighted_hint_ce_loss,estimated_rl_base_loss,hint_ce_fraction,rl_base_fraction
0.1328,89.01768490514812,9.998852534127891e-06,14174336.0,4.125,3.0,5.0,0.0,4.125,3.0,5.0,0.138671875,0.3457726836204529,0.138671875,0.2266530990600586,0.1875,117.18408298492432,0.7757267206907272,0.0,0.0,0.0,0.0,0.0,0.0019331264775246382,3.9101439118385315,224.0,0.0010751092340797186,0.07,123,0.001,4,0.0009775359779596328,0.13182246402204037,0.007360963689455067,0.992639036310545
0.0107,4.761799810476447,9.99874585271156e-06,14286112.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.14453125,0.3517994284629822,0.14453125,0.2510487139225006,0.140625,6.877469062805176,0.824271634221077,0.0,0.0,0.0,0.0,0.0,0.005598392221145332,3.8469147086143494,256.0,0.0008975830423878506,0.07,124,0.001,4,0.0009617286771535873,0.009738271322846413,0.0898811847807091,0.9101188152192909
0.0136,2.945102648053588,9.998634430709095e-06,14399072.0,4.125,3.0,5.0,0.0,4.125,3.0,5.0,0.15234375,0.3595293462276459,0.15234375,0.25669562816619873,0.125,10.043233394622803,0.7478240877389908,0.0,0.0,0.0,0.0,0.0,0.003450003336183727,3.449575662612915,224.0,0.000584123918088153,0.08,125,0.001,4,0.0008623939156532287,0.012737606084346771,0.06341131732744329,0.9365886826725568
0.0079,3.110026547599911,9.998518268226164e-06,14508752.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.1455078125,0.3527843952178955,0.1455078125,0.2589675188064575,0.09375,4.336365342140198,0.847864955663681,0.0,0.0,0.0,0.0,0.0,0.0005677808076143265,3.648889482021332,256.0,0.0008138428238453344,0.08,126,0.001,4,0.000912222370505333,0.006987777629494668,0.11547118613991555,0.8845288138600844
0.0076,2.3334448588752363,9.998397365372935e-06,14628208.0,4.078125,3.0,5.0,0.0,4.078125,3.0,5.0,0.19921875,0.3996080458164215,0.19921875,0.21992209553718567,0.203125,3.8912129998207092,0.7583598494529724,0.0,0.0,0.0,0.0,0.0,0.0006565194635186344,3.682293713092804,236.0,0.0006568458920810372,0.08,127,0.001,4,0.000920573428273201,0.006679426571726799,0.12112808266752645,0.8788719173324736
0.1045,56.065107911652255,9.998271722264058e-06,14754304.0,3.90625,3.0,5.0,0.0,3.90625,3.0,5.0,0.15625,0.3632695972919464,0.15625,0.27105939388275146,0.09375,115.99741268157959,0.8045038878917694,0.0,0.0,0.0,0.0,0.0,0.0007538921199738979,3.83594012260437,280.0,0.0006977678858675063,0.08,128,0.001,4,0.0009589850306510925,0.10354101496934891,0.009176890245465,0.990823109754535
0.815,591.045376168675,9.998141339018697e-06,14868336.0,3.984375,2.0,5.0,0.0,3.984375,2.0,5.0,0.216796875,0.4122644364833832,0.216796875,0.24561268091201782,0.203125,759.8615984916687,0.795716866850853,0.0,0.0,0.0,0.0,0.0,0.01959332823753357,3.7003687024116516,260.0,0.0007218938408186659,0.08,129,0.001,4,0.0009250921756029129,0.8140749078243971,0.001135082424052654,0.9988649175759474
0.005,2.6269481949898124,9.998006215760494e-06,14961056.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.1328125,0.3395377993583679,0.1328125,0.26549726724624634,0.109375,1.5745559930801392,0.7745901346206665,0.0,0.0,0.0,0.0,0.0,0.0002752693253569305,3.462237775325775,264.0,0.0007321851735468954,0.08,130,0.001,4,0.0008655594438314438,0.004134440556168556,0.17311188876628877,0.8268881112337112
0.0065,3.941080872806838,9.997866352617597e-06,15075200.0,3.875,2.0,5.0,0.0,3.875,2.0,5.0,0.2158203125,0.41159123182296753,0.2158203125,0.23621231317520142,0.1875,2.7442450523376465,0.7802911698818207,0.0,0.0,0.0,0.0,0.0,0.0005683247582055628,3.6507453322410583,288.0,0.0007227241003420204,0.08,131,0.001,4,0.0009126863330602646,0.005587313666939735,0.14041328200927147,0.8595867179907285
0.0064,2.9923530803907576,9.997721749722646e-06,15169280.0,4.015625,2.0,5.0,0.0,4.015625,2.0,5.0,0.2001953125,0.4003419280052185,0.2001953125,0.24477636814117432,0.171875,2.8863419890403748,0.7668941020965576,0.0,0.0,0.0,0.0,0.0,0.0014778345357626677,3.577931761741638,252.0,0.0008741319761611521,0.08,132,0.001,4,0.0008944829404354096,0.005505517059564591,0.13976295944303274,0.8602370405569673
0.0096,3.8109151866176734,9.997572407212774e-06,15286336.0,4.046875,3.0,5.0,0.0,4.046875,3.0,5.0,0.17578125,0.3808199465274811,0.17578125,0.24414533376693726,0.171875,5.998677432537079,0.7349330186843872,0.0,0.0,0.0,0.0,0.0,0.00013798032887279987,3.790540039539337,244.0,0.0009907787170959637,0.08,133,0.001,4,0.0009476350098848343,0.008652364990115164,0.09871198019633692,0.901288019803663
0.0086,3.486683174648317,9.997418325229614e-06,15410080.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.1474609375,0.3547380566596985,0.1474609375,0.25165462493896484,0.15625,5.2387068420648575,0.8335919678211212,0.0,0.0,0.0,0.0,0.0,0.0041527762077748775,3.7545865774154663,264.0,0.0011069336323998868,0.08,134,0.001,4,0.0009386466443538666,0.007661353355646133,0.10914495864579844,0.8908550413542016
0.005,2.5100282396567355,9.997259503919288e-06,15520384.0,4.015625,2.0,5.0,0.0,4.015625,2.0,5.0,0.1494140625,0.3566703498363495,0.1494140625,0.2641456127166748,0.09375,1.3736395239830017,0.8143401592969894,0.0,0.0,0.0,0.0,0.0,0.0002575118560343981,3.660361886024475,252.0,0.001236359152244404,0.08,135,0.001,4,0.0009150904715061188,0.004084909528493882,0.18301809430122376,0.8169819056987764
0.0199,5.141112606061262,9.997095943432416e-06,15631840.0,4.046875,2.0,5.0,0.0,4.046875,2.0,5.0,0.162109375,0.36873120069503784,0.162109375,0.2494651824235916,0.140625,15.834549903869629,0.8261121213436127,0.0,0.0,0.0,0.0,0.0,0.01378913247026503,3.710387945175171,244.0,0.0009139344620052725,0.08,136,0.001,4,0.0009275969862937928,0.01897240301370621,0.04661291388411019,0.9533870861158898
0.0061,2.616676181409684,9.99692764392411e-06,15749904.0,3.9375,3.0,5.0,0.0,3.9375,3.0,5.0,0.1376953125,0.34474828839302063,0.1376953125,0.2658756375312805,0.078125,2.4201244115829468,0.7644423842430115,0.0,0.0,0.0,0.0,0.0,0.0004425337610882707,3.61923748254776,272.0,0.0011349954729666933,0.08,137,0.001,4,0.00090480937063694,0.0051951906293630605,0.14832940502244918,0.8516705949775508
0.006,1.896936726177512,9.99675460555398e-06,15869760.0,4.09375,3.0,5.0,0.0,4.09375,3.0,5.0,0.177734375,0.3824757933616638,0.177734375,0.22584471106529236,0.171875,2.0711937844753265,0.8235251605510712,0.0,0.0,0.0,0.0,0.0,0.0007010587141849101,3.8253467082977295,232.0,0.0011107220489066094,0.08,138,0.001,4,0.0009563366770744323,0.005043663322925568,0.15938944617907205,0.840610553820928
0.0111,3.48049160082286,9.996576828486127e-06,15998176.0,4.078125,2.0,5.0,0.0,4.078125,2.0,5.0,0.1123046875,0.3158952295780182,0.1123046875,0.24344277381896973,0.171875,7.515738129615784,0.8165058642625809,0.0,0.0,0.0,0.0,0.0,0.0039778947830200195,3.630095422267914,236.0,0.0006756488583050668,0.08,139,0.001,4,0.0009075238555669785,0.010192476144433022,0.08175890590693499,0.918241094093065
0.0058,3.262676554700188,9.996394312889144e-06,16101072.0,3.875,3.0,5.0,0.0,3.875,3.0,5.0,0.1796875,0.384114533662796,0.1796875,0.27540159225463867,0.109375,2.0795429050922394,0.796176016330719,0.0,0.0,0.0,0.0,0.0,4.0565384551882744e-05,3.8200313448905945,288.0,0.0011092665663454682,0.08,140,0.001,4,0.0009550078362226486,0.004844992163777351,0.16465652348666357,0.8353434765133365
0.0088,3.2669356769278886,9.996207058936126e-06,16223168.0,3.921875,2.0,5.0,0.0,3.921875,2.0,5.0,0.1796875,0.384114533662796,0.1796875,0.2712287902832031,0.109375,5.524769306182861,0.7700918465852737,0.0,0.0,0.0,0.0,0.0,0.0011516481172293425,3.3052473068237305,276.0,0.0008518898539477959,0.08,141,0.001,4,0.0008263118267059326,0.007973688173294068,0.09389907121658324,0.9061009287834167
0.0038,2.3799647013198664,9.996015066804652e-06,16326736.0,3.890625,3.0,5.0,0.0,3.890625,3.0,5.0,0.1845703125,0.38813817501068115,0.1845703125,0.23160061240196228,0.203125,0.2707374170422554,0.846450999379158,0.0,0.0,0.0,0.0,0.0,4.7253299271687865e-05,3.5228183269500732,284.0,0.0007388864905806258,0.09,142,0.001,4,0.0008807045817375183,0.0029192954182624816,0.23176436361513642,0.7682356363848636
0.0068,3.038381101943687,9.995818336676798e-06,16437280.0,4.03125,3.0,5.0,0.0,4.03125,3.0,5.0,0.1484375,0.3557068705558777,0.1484375,0.27031409740448,0.109375,2.950037956237793,0.7949019372463226,0.0,0.0,0.0,0.0,0.0,0.0012013461673632264,3.77773118019104,248.0,0.0008274319843621925,0.09,143,0.001,4,0.00094443279504776,0.00585556720495224,0.13888717574231765,0.8611128242576824
0.0053,2.7375521248017884,9.995616868739137e-06,16539744.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.1611328125,0.36783304810523987,0.1611328125,0.2552338242530823,0.109375,1.4688640236854553,0.8211708962917328,0.0,0.0,0.0,0.0,0.0,8.619856089353561e-05,3.9029457569122314,240.0,0.000837265164591372,0.09,144,0.001,4,0.0009757364392280578,0.004324263560771942,0.18410121494869017,0.8158987850513097
0.0057,2.6826692078098473,9.995410663182732e-06,16660624.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.0986328125,0.29831406474113464,0.0986328125,0.27109038829803467,0.0625,2.211027681827545,0.8564393818378448,0.0,0.0,0.0,0.0,0.0,0.0011134317610412836,3.5002024173736572,240.0,0.0009042887832038105,0.09,145,0.001,4,0.0008750506043434143,0.004824949395656586,0.15351764988480954,0.8464823501151905
0.0074,2.241166871000626,9.995199720203137e-06,16772160.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.1474609375,0.3547380566596985,0.1474609375,0.24791200459003448,0.125,4.244591951370239,0.7934586107730865,0.0,0.0,0.0,0.0,0.0,0.000895695120561868,3.2436700463294983,264.0,0.0008817471971269697,0.09,146,0.001,4,0.0008109175115823746,0.006589082488417625,0.1095834475111317,0.8904165524888683
0.0052,2.9545091849660956,9.994984040000404e-06,16879520.0,3.921875,3.0,5.0,0.0,3.921875,3.0,5.0,0.140625,0.34780415892601013,0.140625,0.25846201181411743,0.109375,1.4959900379180908,0.8268626630306244,0.0,0.0,0.0,0.0,0.0,0.0001470197457820177,3.7110025882720947,276.0,0.001031832114676945,0.09,147,0.001,4,0.0009277506470680237,0.004272249352931976,0.17841358597461995,0.82158641402538
0.0061,2.2936529193860293,9.99476362277907e-06,16995936.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.134765625,0.341639906167984,0.134765625,0.2469327449798584,0.125,2.839582145214081,0.8049048185348511,0.0,0.0,0.0,0.0,0.0,0.001554266520543024,3.3024522066116333,240.0,0.0006808105827076361,0.09,148,0.001,4,0.0008256130516529083,0.0052743869483470925,0.13534640191031283,0.8646535980896872
0.0065,3.066120237634396,9.994538468748173e-06,17107136.0,3.859375,3.0,5.0,0.0,3.859375,3.0,5.0,0.1611328125,0.36783304810523987,0.1611328125,0.2638491690158844,0.140625,3.096940755844116,0.7485096901655197,0.0,0.0,0.0,0.0,0.0,0.001955435611307621,3.350667178630829,292.0,0.0008364325185539201,0.09,149,0.001,4,0.0008376667946577072,0.005662333205342292,0.1288718145627242,0.8711281854372758
0.0062,2.70159941705506,9.994308578121237e-06,17247952.0,3.984375,3.0,5.0,0.0,3.984375,3.0,5.0,0.1328125,0.3395377993583679,0.1328125,0.24007585644721985,0.171875,2.9385291934013367,0.7531219720840454,0.0,0.0,0.0,0.0,0.0,0.0009123729541897774,3.2426213026046753,260.0,0.0005176682825549506,0.09,150,0.001,4,0.0008106553256511689,0.005389344674348831,0.13075085897599498,0.8692491410240051
0.0089,2.722772020232388,9.99407395111628e-06,17368096.0,4.046875,2.0,5.0,0.0,4.046875,2.0,5.0,0.138671875,0.3457726836204529,0.138671875,0.2574584186077118,0.125,5.413650989532471,0.732899859547615,0.0,0.0,0.0,0.0,0.0,0.003101590496953577,3.5038368701934814,244.0,0.0009070345113286749,0.09,151,0.001,4,0.0008759592175483704,0.00802404078245163,0.09842238399419892,0.901577616005801
0.0133,5.457699472153279,9.99383458795581e-06,17488592.0,3.65625,3.0,5.0,0.0,3.65625,3.0,5.0,0.2197265625,0.41426366567611694,0.2197265625,0.25669559836387634,0.171875,9.794946640729904,0.6674860417842865,0.0,0.0,0.0,0.0,0.0,0.007011698093265295,3.9527119398117065,344.0,0.0010193020571023226,0.09,152,0.001,4,0.0009881779849529268,0.012311822015047073,0.07429909661300202,0.9257009033869981
0.0537,33.43745502261344,9.993590488866834e-06,17593216.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.154296875,0.36140960454940796,0.154296875,0.2746799886226654,0.09375,49.64131021499634,0.7423486560583115,0.0,0.0,0.0,0.0,0.0,0.000157629867317155,3.7333086133003235,264.0,0.0011653646361082792,0.09,153,0.001,4,0.0009333271533250809,0.05276667284667492,0.017380393916668173,0.9826196060833319
0.0879,38.595592634848174,9.993341654080838e-06,17702144.0,3.765625,2.0,5.0,0.0,3.765625,2.0,5.0,0.177734375,0.3824757933616638,0.177734375,0.26199012994766235,0.1875,90.69099712371826,0.7731083035469055,0.0,0.0,0.0,0.0,0.0,0.005958056048257276,3.751688063144684,316.0,0.0010999308433383703,0.09,154,0.001,4,0.000937922015786171,0.08696207798421383,0.010670330099956438,0.9893296699000436
0.0182,9.89652443503067,9.993088083833808e-06,17824032.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.1416015625,0.34881138801574707,0.1416015625,0.25560784339904785,0.109375,14.62307333946228,0.7953332215547562,0.0,0.0,0.0,0.0,0.0,0.012909503420814872,3.8856953382492065,256.0,0.0010545311379246414,0.09,155,0.001,4,0.0009714238345623017,0.0172285761654377,0.05337493596496163,0.9466250640350384
0.0047,2.4757887505832783,9.992829778366222e-06,17925952.0,3.984375,3.0,5.0,0.0,3.984375,3.0,5.0,0.205078125,0.40395599603652954,0.205078125,0.22856007516384125,0.1875,1.1677552163600922,0.7540874481201172,0.0,0.0,0.0,0.0,0.0,8.59936117194593e-05,3.5718023777008057,260.0,0.0009535456774756312,0.09,156,0.001,4,0.0008929505944252014,0.003807049405574799,0.18998948817557476,0.8100105118244253
0.4895,316.56134918549225,9.99256673792304e-06,18066400.0,3.890625,3.0,5.0,0.0,3.890625,3.0,5.0,0.1748046875,0.3799855411052704,0.1748046875,0.23967288434505463,0.21875,509.35219383239746,0.730100616812706,0.0,0.0,0.0,0.0,0.0,0.05119549995288253,3.8983837366104126,284.0,0.0010684419539757073,0.09,157,0.001,4,0.0009745959341526031,0.4885254040658474,0.0019910029298316713,0.9980089970701683
0.0298,16.14717172480578,9.992298962753722e-06,18189072.0,3.734375,3.0,5.0,0.0,3.734375,3.0,5.0,0.216796875,0.4122644364833832,0.216796875,0.26105788350105286,0.140625,24.398240327835083,0.6335606575012207,0.0,0.0,0.0,0.0,0.0,0.023731824243441224,3.769454002380371,324.0,0.0008395062031922862,0.1,158,0.001,4,0.0009423635005950928,0.02885763649940491,0.031622936261580296,0.9683770637384198
0.0644,31.76868441759193,9.992026453112211e-06,18302560.0,3.78125,3.0,5.0,0.0,3.78125,3.0,5.0,0.17578125,0.3808199465274811,0.17578125,0.2635035514831543,0.140625,59.581565856933594,0.7053786665201187,0.0,0.0,0.0,0.0,0.0,0.05448828125372529,3.6106836199760437,312.0,0.0008123247389448807,0.1,159,0.001,4,0.000902670904994011,0.063497329095006,0.014016628959534332,0.9859833710404657
0.0118,2.815722002579437,9.991749209256944e-06,18414144.0,4.078125,2.0,5.0,0.0,4.078125,2.0,5.0,0.11328125,0.317091166973114,0.11328125,0.25526177883148193,0.125,8.41258180141449,0.7809582352638245,0.0,0.0,0.0,0.0,0.0,0.004955847980454564,3.543301224708557,236.0,0.0009108763042604551,0.1,160,0.001,4,0.0008858253061771393,0.01091417469382286,0.07506994120145248,0.9249300587985475
0.01,3.244615584950386,9.991467231450847e-06,18521088.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.1123046875,0.3158952295780182,0.1123046875,0.25735771656036377,0.109375,6.285833358764648,0.8295743018388748,0.0,0.0,0.0,0.0,0.0,3.641418879851699e-05,3.821392297744751,240.0,0.0008250000391853973,0.1,161,0.001,4,0.0009553480744361878,0.009044651925563812,0.09553480744361878,0.9044651925563812
0.0055,2.483400375372241,9.991180519961334e-06,18628576.0,3.953125,3.0,5.0,0.0,3.953125,3.0,5.0,0.205078125,0.40395599603652954,0.205078125,0.22184497117996216,0.21875,1.9307046234607697,0.8004333227872849,0.0,0.0,0.0,0.0,0.0,0.00024135038256645203,3.55062073469162,268.0,0.000831040131743066,0.1,162,0.001,4,0.000887655183672905,0.0046123448163270945,0.16139185157689184,0.8386081484231082
0.0129,3.115283362729194,9.99088907506031e-06,18750304.0,3.84375,2.0,5.0,0.0,3.84375,2.0,5.0,0.1953125,0.3966347873210907,0.1953125,0.2762575149536133,0.15625,9.362926721572876,0.6665967404842377,0.0,0.0,0.0,0.0,0.0,0.0025058950850507244,3.32597279548645,296.0,0.0006701066740788519,0.1,163,0.001,4,0.0008314931988716125,0.012068506801128387,0.06445683712183042,0.9355431628781695
0.008,3.222419500485297,9.99059289702417e-06,18859024.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.162109375,0.36873120069503784,0.162109375,0.2724514603614807,0.109375,4.348267674446106,0.6954854875802994,0.0,0.0,0.0,0.0,0.0,0.0015844311565160751,3.7280972599983215,256.0,0.0009817963000386953,0.1,164,0.001,4,0.0009320243149995804,0.00706797568500042,0.11650303937494755,0.8834969606250525
0.004,3.909241260286981,9.990291986133792e-06,18976848.0,3.734375,3.0,5.0,0.0,3.734375,3.0,5.0,0.1884765625,0.3912833631038666,0.1884765625,0.254852294921875,0.203125,0.7729423195123672,0.7452105283737183,0.0,0.0,0.0,0.0,0.0,0.00018980610184371471,3.2722922563552856,324.0,0.000858705912833102,0.1,165,0.001,4,0.0008180730640888214,0.0031819269359111787,0.20451826602220535,0.7954817339777946
0.0056,3.3846654097323645,9.98998634267455e-06,19082592.0,3.9375,3.0,5.0,0.0,3.9375,3.0,5.0,0.1318359375,0.33847764134407043,0.1318359375,0.23440150916576385,0.171875,2.152014136314392,0.8462333381175995,0.0,0.0,0.0,0.0,0.0,4.7221063141478226e-05,3.479561924934387,272.0,0.000941521197091788,0.1,166,0.001,4,0.0008698904812335968,0.004730109518766403,0.15533758593457087,0.8446624140654291
0.9772,604.218106516986,9.989675966936302e-06,19210688.0,4.03125,3.0,5.0,0.0,4.03125,3.0,5.0,0.1669921875,0.37315112352371216,0.1669921875,0.20839230716228485,0.265625,959.5398638248444,0.821843147277832,0.0,0.0,0.0,0.0,0.0,0.00044991791946813464,3.436792254447937,248.0,0.0007319808937609196,0.1,167,0.001,4,0.0008591980636119843,0.976340801936388,0.0008792448461031359,0.9991207551538969
0.005,2.6341589920314363,9.989360859213393e-06,19329024.0,4.125,3.0,5.0,0.0,4.125,3.0,5.0,0.142578125,0.34981295466423035,0.142578125,0.22388160228729248,0.21875,1.695611149072647,0.8402391821146011,0.0,0.0,0.0,0.0,0.0,0.0006907004863023758,3.345382571220398,224.0,0.0009212472650688142,0.1,168,0.001,4,0.0008363456428050995,0.0041636543571949005,0.1672691285610199,0.8327308714389801
0.0051,3.395123613554783,9.989041019804658e-06,19437664.0,3.953125,2.0,5.0,0.0,3.953125,2.0,5.0,0.1650390625,0.3713971972465515,0.1650390625,0.24078500270843506,0.21875,1.4783046245574951,0.756974458694458,0.0,0.0,0.0,0.0,0.0,5.477314698509872e-05,3.560883104801178,268.0,0.0011466014984762296,0.1,169,0.001,4,0.0008902207762002945,0.004209779223799706,0.17455309337260674,0.8254469066273932
0.0107,4.844531392372833,9.988716449013417e-06,19548176.0,3.984375,2.0,5.0,0.0,3.984375,2.0,5.0,0.173828125,0.3791467845439911,0.173828125,0.2522708773612976,0.140625,7.438402533531189,0.8270732313394547,0.0,0.0,0.0,0.0,0.0,0.0005055569345131516,3.4941988587379456,260.0,0.0008943509747041389,0.1,170,0.001,4,0.0008735497146844864,0.009826450285315513,0.08164016025088659,0.9183598397491134
0.0083,2.9228514929629883,9.98838714714748e-06,19656192.0,3.9375,2.0,5.0,0.0,3.9375,2.0,5.0,0.14453125,0.3517994284629822,0.14453125,0.25290966033935547,0.171875,5.015207231044769,0.7887206077575684,0.0,0.0,0.0,0.0,0.0,0.0014997546095401049,3.298898994922638,272.0,0.0007204446592368186,0.1,171,0.001,4,0.0008247247487306595,0.00747527525126934,0.09936442755791078,0.9006355724420891
0.0082,2.725406961601942,9.988053114519142e-06,19770640.0,3.859375,3.0,5.0,0.0,3.859375,3.0,5.0,0.205078125,0.40395599603652954,0.205078125,0.2450997531414032,0.171875,4.3779555559158325,0.7825973778963089,0.0,0.0,0.0,0.0,0.0,0.0001799049787223339,3.786856234073639,292.0,0.000978863492491655,0.1,172,0.001,4,0.0009467140585184097,0.0072532859414815905,0.11545293396565971,0.8845470660343402
0.0092,2.678404661545642,9.987714351445184e-06,19891104.0,3.9375,2.0,5.0,0.0,3.9375,2.0,5.0,0.1748046875,0.3799855411052704,0.1748046875,0.24745550751686096,0.171875,5.716777265071869,0.7881535738706589,0.0,0.0,0.0,0.0,0.0,0.0015312189934775233,3.6867550015449524,272.0,0.0009248334390576929,0.1,173,0.001,4,0.0009216887503862381,0.008278311249613762,0.1001835598245911,0.899816440175409
0.0327,8.244739985747875,9.987370858246872e-06,19994192.0,4.203125,3.0,5.0,0.0,4.203125,3.0,5.0,0.1142578125,0.31827959418296814,0.1142578125,0.24923165142536163,0.140625,29.21696901321411,0.7923141121864319,0.0,0.0,0.0,0.0,0.0,0.009418308269232512,3.6594732999801636,204.0,0.0009572610724717379,0.1,174,0.001,4,0.000914868324995041,0.031785131675004956,0.02797762461758535,0.9720223753824145
0.0067,3.5337226985801466,9.987022635249961e-06,20120048.0,3.71875,3.0,5.0,0.0,3.71875,3.0,5.0,0.22265625,0.4162326753139496,0.22265625,0.26743894815444946,0.15625,3.233863592147827,0.6903059482574463,0.0,0.0,0.0,0.0,0.0,0.00012149248505011201,3.450543701648712,328.0,0.0005869222804903984,0.11,175,0.001,4,0.000862635925412178,0.005837364074587822,0.12875163065853404,0.871248369341466
0.0073,3.6760839484757337,9.986669682784693e-06,20227040.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.130859375,0.3374112844467163,0.130859375,0.24632124602794647,0.125,3.944872796535492,0.7423500120639801,0.0,0.0,0.0,0.0,0.0,0.00014588749036192894,3.34832102060318,256.0,0.0009576416341587901,0.11,176,0.001,4,0.000837080255150795,0.006462919744849205,0.11466852810284864,0.8853314718971513
0.0045,3.192190564147862,9.986312001185788e-06,20349488.0,3.828125,3.0,5.0,0.0,3.828125,3.0,5.0,0.1494140625,0.3566703498363495,0.1494140625,0.26440536975860596,0.125,0.9051680564880371,0.7710891515016556,0.0,0.0,0.0,0.0,0.0,0.00024821236729621887,3.6269243359565735,300.0,0.0011655209236778319,0.11,177,0.001,4,0.0009067310839891434,0.0035932689160108563,0.20149579644203186,0.7985042035579681
0.0082,3.9698885713906003,9.985949590792456e-06,20459888.0,3.984375,2.0,5.0,0.0,3.984375,2.0,5.0,0.1806640625,0.3849276006221771,0.1806640625,0.2922975718975067,0.0625,4.748703896999359,0.7330220192670822,0.0,0.0,0.0,0.0,0.0,0.00014398421626538038,3.5020989775657654,260.0,0.0011985586897935718,0.11,178,0.001,4,0.0008755247443914413,0.007324475255608559,0.10677131029163918,0.8932286897083608
0.0537,22.717584367969465,9.985582451948392e-06,20562848.0,3.984375,3.0,5.0,0.0,3.984375,3.0,5.0,0.146484375,0.3537639379501343,0.146484375,0.2444576919078827,0.125,48.756686210632324,0.7893301695585251,0.0,0.0,0.0,0.0,0.0,0.0004633556818589568,3.4231302738189697,260.0,0.0007447341340593994,0.11,179,0.001,4,0.0008557825684547424,0.05284421743154526,0.015936360678859264,0.9840636393211407
0.006,3.289748364623917,9.985210585001775e-06,20684176.0,3.9375,2.0,5.0,0.0,3.9375,2.0,5.0,0.1630859375,0.3696245849132538,0.1630859375,0.24454089999198914,0.1875,2.213226944208145,0.7742213904857635,0.0,0.0,0.0,0.0,0.0,0.0002117420081049204,3.7731364369392395,272.0,0.0007539350044680759,0.11,180,0.001,4,0.0009432841092348099,0.005056715890765191,0.15721401820580164,0.8427859817941984
0.0181,4.117745487949143,9.984833990305263e-06,20794832.0,3.96875,2.0,5.0,0.0,3.96875,2.0,5.0,0.1572265625,0.36419209837913513,0.1572265625,0.2624654471874237,0.125,14.580879211425781,0.8041446805000305,0.0,0.0,0.0,0.0,0.0,0.003134306985884905,3.9699769020080566,264.0,0.0007785866764606908,0.11,181,0.001,4,0.0009924942255020142,0.01710750577449799,0.054833935110608516,0.9451660648893916
0.0149,3.135711989611842,9.984452668216004e-06,20905968.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.1455078125,0.3527843952178955,0.1455078125,0.24147237837314606,0.125,11.069818377494812,0.807222306728363,0.0,0.0,0.0,0.0,0.0,0.0011496755760163069,3.7307626605033875,256.0,0.0012185059022158384,0.11,182,0.001,4,0.0009326906651258469,0.013967309334874153,0.0625966889346206,0.9374033110653794
0.0077,2.5889323188112527,9.984066619095629e-06,21025696.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.12109375,0.32639560103416443,0.12109375,0.22021180391311646,0.21875,3.954509973526001,0.8288861215114594,0.0,0.0,0.0,0.0,0.0,0.0007230709306895733,3.704181134700775,240.0,0.0008969564223662019,0.11,183,0.001,4,0.0009260452836751938,0.006773954716324806,0.12026562125651867,0.8797343787434813
0.0163,4.508669648470013,9.983675843310245e-06,21130720.0,3.953125,3.0,5.0,0.0,3.953125,3.0,5.0,0.16796875,0.3740212023258209,0.16796875,0.2610653340816498,0.125,12.800235033035278,0.731923833489418,0.0,0.0,0.0,0.0,0.0,0.0040017180144786835,3.4786872267723083,268.0,0.000806203403044492,0.11,184,0.001,4,0.0008696718066930771,0.015430328193306921,0.053354098570127434,0.9466459014298725
0.0317,17.112624920638115,9.98328034123045e-06,21253264.0,3.953125,3.0,5.0,0.0,3.953125,3.0,5.0,0.1435546875,0.3508089482784271,0.1435546875,0.2658592462539673,0.09375,30.444262266159058,0.8302617967128754,0.0,0.0,0.0,0.0,0.0,0.00040526408702135086,3.2921436429023743,268.0,0.0008288246463052928,0.11,185,0.001,4,0.0008230359107255936,0.030876964089274407,0.02596327794087046,0.9740367220591296
0.0081,3.7857103605591806,9.982880113231316e-06,21356784.0,3.984375,3.0,5.0,0.0,3.984375,3.0,5.0,0.146484375,0.3537639379501343,0.146484375,0.25829261541366577,0.171875,4.295901894569397,0.8374778628349304,0.0,0.0,0.0,0.0,0.0,0.0028011698741465807,3.7961769700050354,260.0,0.0007801082101650536,0.11,186,0.001,4,0.0009490442425012589,0.0071509557574987405,0.11716595586435295,0.882834044135647
